# Values[KATPase].InitialValue	Values[ATP consumption flux/ Pyruvate flux ]	Values[ATP/ADP ratio]	
0.083961	1.99992	1.22117	
0.0858835	1.99992	1.16238	
0.08971	1.99992	1.06072	
0.080204	1.99992	1.355	
0.0813254	1.99992	1.31209	
0.0874465	1.99992	1.1186	
0.0729101	1.99991	1.72045	
0.0641826	1.99989	2.53405	
0.0653362	1.99989	2.38558	
0.0644817	1.99989	2.49384	
0.0769672	1.99991	1.49613	
0.0789104	1.99991	1.4081	
0.0792639	1.99991	1.39318	
0.0804145	1.99992	1.34673	
0.0762058	1.99991	1.53369	
0.0851337	1.99992	1.18463	
0.0800841	1.99992	1.35975	
0.0763891	1.99991	1.52448	
0.0709035	1.9999	1.85802	
0.0754203	1.99991	1.57445	
0.0857788	1.99992	1.16544	
0.061322	1.99988	2.9942	
0.0695207	1.9999	1.96624	
0.0799683	1.99992	1.36437	
0.0683051	1.9999	2.07222	
0.0679245	1.9999	2.10778	
0.0848205	1.99992	1.19417	
0.0829725	1.99992	1.25376	
0.0681163	1.9999	2.08971	
0.0780302	1.99991	1.44666	
0.087304	1.99992	1.12245	
0.0603098	1.99987	3.19857	
0.0844418	1.99992	1.20591	
0.0801018	1.99992	1.35905	
0.0668494	1.9999	2.21502	
0.0895705	1.99992	1.06411	
0.065441	1.99989	2.37295	
0.0794804	1.99991	1.3842	
