# Values[ATP/ADP ratio]	Values[(2GAPDH+GAPN)/PYK]	Values[GAPDH/(GAPDH +PGK)]	Values[GAPN/(GAPDH +PGK)]	
9.14902	0.670096	-0.329904	1.3299	
1.15001	0.999944	-5.58334e-05	1.00006	
4.60943	0.965646	-0.0343538	1.03435	
7.9318	0.794042	-0.205958	1.20596	
5.8163	0.933421	-0.0665794	1.06658	
8.36531	0.751927	-0.248073	1.24807	
2.4483	0.991691	-0.00830881	1.00831	
6.8772	0.879472	-0.120528	1.12053	
9.17045	0.667788	-0.332212	1.33221	
7.47223	0.8348	-0.1652	1.1652	
8.69218	0.718494	-0.281506	1.28151	
6.79638	0.88473	-0.11527	1.11527	
11.5107	0.40628	-0.59372	1.59372	
3.1841	0.985238	-0.0147616	1.01476	
10.1771	0.556984	-0.443016	1.44302	
10.0175	0.574798	-0.425202	1.4252	
1.78532	0.996294	-0.00370581	1.00371	
5.82242	0.933194	-0.0668064	1.06681	
8.47152	0.741198	-0.258802	1.2588	
5.23787	0.951591	-0.0484094	1.04841	
7.97739	0.789759	-0.210241	1.21024	
1.31845	0.999037	-0.000963377	1.00096	
1.98988	0.994973	-0.00502745	1.00503	
1.65045	0.997123	-0.00287659	1.00288	
2.47581	0.991478	-0.00852156	1.00852	
6.89038	0.878595	-0.121405	1.1214	
9.51756	0.630058	-0.369942	1.36994	
7.37815	0.842525	-0.157475	1.15747	
1.79112	0.996258	-0.0037422	1.00374	
4.83945	0.961044	-0.0389565	1.03896	
8.82743	0.70434	-0.29566	1.29566	
7.9267	0.794519	-0.205481	1.20548	
8.37031	0.751426	-0.248574	1.24857	
1.22525	0.999544	-0.000456346	1.00046	
1.27168	0.999293	-0.00070739	1.00071	
4.3492	0.970242	-0.0297579	1.02976	
4.55369	0.966682	-0.0333184	1.03332	
10.2135	0.552922	-0.447078	1.44708	
10.6039	0.509071	-0.490929	1.49093	
2.27027	0.993022	-0.00697759	1.00698	
9.57808	0.623419	-0.376581	1.37658	
1.43326	0.998395	-0.00160548	1.00161	
10.6046	0.508987	-0.491013	1.49101	
5.52642	0.943291	-0.0567088	1.05671	
5.29896	0.949946	-0.0500536	1.05005	
10.508	0.519864	-0.480136	1.48014	
8.23832	0.764563	-0.235437	1.23544	
1.18844	0.999741	-0.000259429	1.00026	
6.90455	0.877647	-0.122353	1.12235	
6.18717	0.918067	-0.0819332	1.08193	
1.83573	0.995976	-0.00402415	1.00402	
4.09512	0.974202	-0.0257982	1.0258	
6.84073	0.881869	-0.118131	1.11813	
1.29999	0.999138	-0.000861964	1.00086	
1.3965	0.998602	-0.00139776	1.0014	
3.092	0.986143	-0.0138566	1.01386	
2.52613	0.991084	-0.00891566	1.00892	
3.06069	0.986444	-0.013556	1.01356	
1.2694	0.999305	-0.000694978	1.00069	
6.83199	0.882438	-0.117562	1.11756	
11.0099	0.463185	-0.536815	1.53682	
9.76038	0.603331	-0.396669	1.39667	
7.59442	0.824431	-0.175569	1.17557	
8.9424	0.692185	-0.307815	1.30781	
8.58367	0.729724	-0.270276	1.27028	
8.05729	0.782163	-0.217837	1.21784	
1.59648	0.997446	-0.00255351	1.00255	
3.82454	0.977938	-0.0220618	1.02206	
1.78282	0.99631	-0.00369015	1.00369	
3.52192	0.981627	-0.0183733	1.01837	
9.48655	0.633454	-0.366546	1.36655	
2.04913	0.994574	-0.00542559	1.00543	
2.95753	0.98741	-0.0125901	1.01259	
2.23613	0.993269	-0.00673091	1.00673	
1.80794	0.996152	-0.00384806	1.00385	
5.50278	0.944024	-0.0559756	1.05598	
9.35864	0.64741	-0.35259	1.35259	
11.4516	0.413006	-0.586994	1.58699	
1.49064	0.998066	-0.00193393	1.00193	
9.28216	0.655716	-0.344284	1.34428	
7.5447	0.828695	-0.171305	1.1713	
4.11607	0.973893	-0.0261071	1.02611	
9.86126	0.592162	-0.407838	1.40784	
1.72235	0.996685	-0.00331466	1.00331	
5.16637	0.953444	-0.0465557	1.04656	
1.20483	0.999653	-0.000346894	1.00035	
6.71001	0.890128	-0.109872	1.10987	
7.61581	0.822579	-0.177421	1.17742	
6.07602	0.923024	-0.0769764	1.07698	
7.691	0.815984	-0.184016	1.18402	
7.57079	0.826465	-0.173535	1.17353	
8.98387	0.687776	-0.312224	1.31222	
8.49036	0.73928	-0.26072	1.26072	
1.88813	0.99564	-0.00436006	1.00436	
1.3088	0.99909	-0.000910305	1.00091	
3.12562	0.985817	-0.0141833	1.01418	
9.38726	0.644294	-0.355706	1.35571	
10.0816	0.567654	-0.432346	1.43235	
4.31309	0.970835	-0.0291654	1.02917	
5.32509	0.949225	-0.0507745	1.05077	
3.3428	0.983602	-0.0163983	1.0164	
3.67756	0.979789	-0.0202113	1.02021	
