# Values[KATPase].InitialValue	Values[ATP consumption flux/ Pyruvate flux ]	Values[ATP/ADP ratio]	
13.735	1.91502	2.8303	
13.9295	1.91569	2.72724	
14.2694	1.91668	2.55637	
16.8222	1.91911	1.62754	
16.3765	1.91915	1.75059	
12.5183	1.90887	3.55331	
19.8818	1.91604	1.05675	
14.1657	1.9164	2.60726	
16.7834	1.91912	1.63772	
13.8841	1.91554	2.75097	
18.6681	1.9177	1.23759	
15.5101	1.91875	2.03275	
19.3921	1.91676	1.12412	
14.5603	1.91737	2.41968	
19.068	1.91721	1.17272	
13.5395	1.91427	2.93772	
18.9787	1.91732	1.18671	
12.1687	1.90638	3.78131	
13.6991	1.91489	2.84973	
12.7758	1.91049	3.39039	
12.6709	1.90985	3.45619	
18.3943	1.91801	1.28545	
16.415	1.91915	1.73943	
19.2554	1.91695	1.14421	
13.1779	1.91266	3.14582	
15.3729	1.91862	2.08329	
18.0207	1.91839	1.3557	
18.1637	1.91825	1.3281	
