# Values[KATPase].InitialValue	Values[ATP consumption flux/ Pyruvate flux ]	Values[ATP/ADP ratio]	
17.2004	1.99133	1.5478	
17.5399	1.99128	1.463	
16.5332	1.9914	1.73643	
15.0274	1.99136	2.2953	
14.5735	1.99128	2.50731	
18.3997	1.99111	1.27658	
18.3175	1.99113	1.29281	
19.0714	1.99094	1.15496	
18.3912	1.99111	1.27824	
16.8376	1.99137	1.64653	
18.7841	1.99102	1.20467	
15.6504	1.99141	2.03886	
16.9043	1.99137	1.62774	
15.1351	1.99137	2.24818	
17.6589	1.99126	1.43485	
16.5797	1.9914	1.72227	
12.8591	1.99056	3.50337	
16.7041	1.99139	1.68514	
18.7068	1.99104	1.21862	
15.5369	1.99141	2.08274	
17.9403	1.99121	1.37144	
17.5209	1.99128	1.46755	
16.0509	1.99142	1.89346	
15.6376	1.99141	2.04375	
18.6505	1.99105	1.22893	
17.0366	1.99135	1.59131	
13.1017	1.99071	3.34514	
19.2075	1.99091	1.13252	
16.2928	1.99141	1.81235	
15.8272	1.99142	1.9729	
18.8528	1.991	1.19248	
15.8669	1.99142	1.95849	
17.4119	1.9913	1.49416	
16.9947	1.99136	1.60271	
14.55	1.99127	2.51889	
12.2212	1.99007	3.94095	
17.7919	1.99124	1.40435	
17.9107	1.99121	1.37792	
17.009	1.99136	1.59882	
18.6332	1.99106	1.23214	
18.898	1.99099	1.18456	
16.4321	1.99141	1.76782	
16.1778	1.99142	1.85032	
19.0367	1.99095	1.16078	
16.9598	1.99136	1.61229	
16.5567	1.9914	1.72925	
13.2147	1.99077	3.2732	
17.5079	1.99128	1.47069	
13.9016	1.99108	2.86193	
16.1887	1.99142	1.84667	
12.7003	1.99045	3.60956	
13.2414	1.99078	3.25635	
12.2046	1.99006	3.95271	
16.0223	1.99142	1.90339	
12.2637	1.99011	3.91089	
19.0729	1.99094	1.1547	
16.7394	1.99138	1.67481	
15.6292	1.99141	2.04699	
18.188	1.99116	1.31901	
19.294	1.99088	1.11861	
13.9798	1.99111	2.81817	
16.2447	1.99142	1.8281	
17.6586	1.99126	1.43493	
16.6681	1.99139	1.69576	
17.1437	1.99134	1.56266	
17.7954	1.99123	1.40357	
12.5691	1.99035	3.69865	
18.1604	1.99116	1.32471	
15.6639	1.99142	2.03373	
12.7535	1.99048	3.57375	
14.9375	1.99135	2.33555	
16.7064	1.99139	1.68445	
17.4884	1.99129	1.47541	
14.3238	1.99122	2.63342	
15.8533	1.99142	1.96341	
16.5826	1.9914	1.7214	
16.094	1.99142	1.87865	
12.279	1.99012	3.90014	
13.031	1.99066	3.39076	
14.9037	1.99134	2.35093	
12.8054	1.99052	3.53904	
16.065	1.99142	1.88858	
13.0927	1.9907	3.35094	
15.3651	1.9914	2.15155	
12.379	1.9902	3.83004	
12.3119	1.99015	3.87696	
17.2652	1.99132	1.53109	
17.0914	1.99135	1.57656	
13.5093	1.99092	3.0911	
18.2939	1.99113	1.29754	
18.598	1.99106	1.23869	
19.3094	1.99088	1.11617	
12.6965	1.99044	3.61212	
17.8352	1.99123	1.39464	
13.4204	1.99088	3.14517	
13.529	1.99093	3.07922	
19.2223	1.9909	1.13012	
17.0164	1.99135	1.59678	
18.798	1.99101	1.20219	
19.0534	1.99095	1.15797	
13.261	1.99079	3.24402	
17.78	1.99124	1.40704	
19.2796	1.99089	1.12092	
13.9621	1.99111	2.82802	
16.1032	1.99142	1.8755	
13.7751	1.99103	2.93413	
15.9696	1.99142	1.92183	
13.3958	1.99086	3.16028	
12.4982	1.9903	3.74738	
16.2271	1.99142	1.8339	
15.2932	1.99139	2.18118	
18.0539	1.99118	1.34702	
17.8111	1.99123	1.40004	
16.7104	1.99139	1.68328	
13.519	1.99092	3.08526	
15.4356	1.9914	2.12298	
12.4106	1.99023	3.808	
12.9889	1.99064	3.41812	
12.2415	1.99009	3.92654	
13.9159	1.99109	2.85391	
16.8399	1.99137	1.6459	
14.4989	1.99126	2.54429	
18.5717	1.99107	1.24361	
19.2027	1.99091	1.1333	
14.9941	1.99136	2.31012	
19.2727	1.99089	1.12202	
18.0088	1.99119	1.35664	
18.3152	1.99113	1.29326	
14.8114	1.99133	2.39344	
16.7324	1.99138	1.67686	
12.9009	1.99058	3.47578	
12.7323	1.99047	3.58796	
12.3193	1.99016	3.8718	
13.8395	1.99106	2.89719	
12.7124	1.99046	3.60137	
17.0048	1.99136	1.59994	
19.4062	1.99085	1.10099	
18.3359	1.99112	1.28916	
17.8092	1.99123	1.40046	
17.2019	1.99133	1.54742	
14.0232	1.99113	2.79413	
18.9829	1.99097	1.16991	
16.9952	1.99136	1.60259	
19.3315	1.99087	1.11268	
18.4635	1.9911	1.26419	
16.3075	1.99141	1.80757	
19.0841	1.99094	1.15283	
13.6721	1.99099	2.99407	
16.7072	1.99139	1.68422	
19.1926	1.99091	1.13495	
17.1459	1.99134	1.5621	
17.319	1.99131	1.51739	
16.4509	1.99141	1.76192	
16.4197	1.99141	1.77172	
15.4126	1.9914	2.13222	
16.668	1.99139	1.69579	
15.0967	1.99137	2.26485	
12.8548	1.99055	3.50625	
16.6516	1.99139	1.70066	
18.9637	1.99097	1.17321	
14.9887	1.99135	2.31255	
16.6765	1.99139	1.69329	
18.2873	1.99113	1.29885	
13.7592	1.99103	2.94327	
14.8767	1.99134	2.36326	
16.0061	1.99142	1.90902	
15.1931	1.99138	2.22333	
16.7495	1.99138	1.67186	
17.3636	1.99131	1.50616	
15.2424	1.99139	2.20243	
18.4684	1.99109	1.26325	
15.3099	1.99139	2.17424	
12.5442	1.99033	3.71574	
17.7531	1.99124	1.41317	
19.3006	1.99088	1.11757	
