# Values[ATP/ADP ratio]	Values[(2GAPDH+GAPN)/PYK]	Values[GAPDH/(GAPDH +PGK)]	Values[GAPN/(GAPDH +PGK)]	
0.596867	0.926417	-0.0735827	1.07358	
2.73572	0.851367	-0.148633	1.14863	
0.530756	0.928125	-0.071875	1.07187	
0.550875	0.927605	-0.0723947	1.07239	
0.700277	0.923742	-0.0762584	1.07626	
4.34859	0.687678	-0.312322	1.31232	
2.06572	0.882467	-0.117533	1.11753	
5.07277	0.568854	-0.431146	1.43115	
0.74936	0.922467	-0.0775333	1.07753	
1.1914	0.910623	-0.0893765	1.08938	
3.43215	0.800444	-0.199556	1.19956	
1.03893	0.914807	-0.0851933	1.08519	
0.57264	0.927043	-0.0729569	1.07296	
5.27653	0.533	-0.467	1.467	
0.627848	0.925617	-0.0743833	1.07438	
0.633026	0.925483	-0.0745172	1.07452	
6.46788	0.314615	-0.685385	1.68538	
4.51158	0.662533	-0.337467	1.33747	
3.95793	0.742343	-0.257657	1.25766	
4.75648	0.622787	-0.377213	1.37721	
0.505218	0.928785	-0.071215	1.07121	
4.00902	0.735708	-0.264292	1.26429	
0.911733	0.918208	-0.0817921	1.08179	
3.78867	0.763097	-0.236903	1.2369	
0.508691	0.928695	-0.0713047	1.0713	
0.693011	0.92393	-0.07607	1.07607	
0.519706	0.928411	-0.0715894	1.07159	
5.05785	0.571448	-0.428552	1.42855	
0.876674	0.919134	-0.0808658	1.08087	
0.658062	0.924835	-0.0751648	1.07516	
3.09788	0.828043	-0.171957	1.17196	
7.66742	0.0887922	-0.911208	1.91121	
0.721479	0.923191	-0.0768086	1.07681	
5.75798	0.446059	-0.553941	1.55394	
0.81218	0.920828	-0.0791723	1.07917	
4.07295	0.727175	-0.272825	1.27282	
3.07404	0.829769	-0.170231	1.17023	
1.30304	0.907467	-0.0925326	1.09253	
6.38817	0.329495	-0.670505	1.6705	
4.12042	0.720677	-0.279323	1.27932	
6.32713	0.340872	-0.659128	1.65913	
5.13526	0.557935	-0.442065	1.44207	
7.2527	0.167168	-0.832832	1.83283	
0.82757	0.920425	-0.0795753	1.07958	
0.899798	0.918524	-0.0814763	1.08148	
4.87305	0.603199	-0.396801	1.3968	
0.728143	0.923018	-0.0769817	1.07698	
6.56453	0.296544	-0.703456	1.70346	
1.74435	0.893906	-0.106094	1.10609	
1.83733	0.890761	-0.109239	1.10924	
4.06676	0.728012	-0.271988	1.27199	
2.94388	0.83869	-0.16131	1.16131	
7.22419	0.172548	-0.827452	1.82745	
1.25173	0.908929	-0.0910713	1.09107	
2.17128	0.878315	-0.121685	1.12168	
4.57182	0.652955	-0.347045	1.34704	
2.66724	0.855161	-0.144839	1.14484	
0.810561	0.92087	-0.0791299	1.07913	
0.63669	0.925388	-0.074612	1.07461	
1.16499	0.911358	-0.0886422	1.08864	
5.02014	0.577989	-0.422011	1.42201	
0.620067	0.925818	-0.0741822	1.07418	
4.53761	0.658412	-0.341588	1.34159	
4.64751	0.64073	-0.35927	1.35927	
0.854601	0.919715	-0.0802848	1.08028	
5.24748	0.538155	-0.461845	1.46185	
5.88864	0.422086	-0.577914	1.57791	
3.86494	0.753982	-0.246018	1.24602	
7.96166	0.0330621	-0.966938	1.96694	
0.663703	0.924689	-0.0753108	1.07531	
3.69702	0.773525	-0.226475	1.22647	
1.06109	0.914207	-0.0857933	1.08579	
4.80711	0.614325	-0.385675	1.38567	
3.1204	0.826385	-0.173615	1.17361	
1.096	0.913256	-0.086744	1.08674	
2.6912	0.853853	-0.146147	1.14615	
2.5682	0.860356	-0.139644	1.13964	
4.69193	0.633461	-0.366539	1.36654	
4.2502	0.702249	-0.297751	1.29775	
6.08917	0.385072	-0.614928	1.61493	
0.988027	0.916176	-0.0838237	1.08382	
8.01635	0.0226949	-0.977305	1.97731	
0.505499	0.928778	-0.0712222	1.07122	
2.76396	0.849751	-0.150249	1.15025	
1.50761	0.901427	-0.098573	1.09857	
1.20457	0.910256	-0.0897444	1.08974	
0.905763	0.918366	-0.081634	1.08163	
3.89967	0.749702	-0.250298	1.2503	
5.55099	0.483746	-0.516254	1.51625	
6.96677	0.22105	-0.77895	1.77895	
4.44465	0.673001	-0.326999	1.327	
3.89125	0.750747	-0.249253	1.24925	
6.35144	0.336344	-0.663656	1.66366	
0.924083	0.917881	-0.0821194	1.08212	
0.606039	0.92618	-0.0738197	1.07382	
0.571133	0.927082	-0.072918	1.07292	
0.870452	0.919298	-0.0807019	1.0807	
5.20526	0.545621	-0.454379	1.45438	
0.635223	0.925426	-0.074574	1.07457	
0.535756	0.927996	-0.0720041	1.072	
1.31826	0.90703	-0.0929698	1.09297	
4.77518	0.61967	-0.38033	1.38033	
0.941042	0.91743	-0.0825698	1.08257	
8.01281	0.0233674	-0.976633	1.97663	
2.05385	0.88292	-0.11708	1.11708	
0.999966	0.915856	-0.0841439	1.08414	
0.892473	0.918717	-0.0812827	1.08128	
6.55761	0.29784	-0.70216	1.70216	
1.2536	0.908876	-0.0911241	1.09112	
2.17693	0.878087	-0.121913	1.12191	
6.84083	0.244732	-0.755268	1.75527	
0.958878	0.916955	-0.0830447	1.08304	
0.557414	0.927436	-0.0725636	1.07256	
0.887788	0.918841	-0.081159	1.08116	
3.00549	0.83457	-0.16543	1.16543	
1.8062	0.891827	-0.108173	1.10817	
0.80706	0.920962	-0.0790383	1.07904	
0.601252	0.926304	-0.073696	1.0737	
5.72021	0.452964	-0.547036	1.54704	
0.565143	0.927237	-0.0727632	1.07276	
0.802641	0.921077	-0.0789228	1.07892	
0.532795	0.928072	-0.0719276	1.07193	
3.59594	0.784357	-0.215643	1.21564	
0.517258	0.928474	-0.0715262	1.07153	
0.716826	0.923312	-0.0766878	1.07669	
6.38841	0.32945	-0.67055	1.67055	
0.844605	0.919978	-0.0800222	1.08002	
1.29768	0.907621	-0.0923788	1.09238	
1.42287	0.903974	-0.096026	1.09603	
7.9508	0.0351213	-0.964879	1.96488	
6.84659	0.24365	-0.75635	1.75635	
0.816299	0.92072	-0.07928	1.07928	
4.33494	0.689729	-0.310271	1.31027	
6.18987	0.366401	-0.633599	1.6336	
2.22415	0.876149	-0.123851	1.12385	
4.44841	0.672418	-0.327582	1.32758	
0.695929	0.923854	-0.0761456	1.07615	
0.511669	0.928618	-0.0713817	1.07138	
0.753842	0.92235	-0.0776499	1.07765	
1.23567	0.909383	-0.0906175	1.09062	
1.07161	0.913921	-0.086079	1.08608	
1.17872	0.910977	-0.0890234	1.08902	
5.48455	0.495753	-0.504247	1.50425	
2.18506	0.877757	-0.122243	1.12224	
0.776638	0.921756	-0.0782438	1.07824	
0.869477	0.919324	-0.0806762	1.08068	
0.647771	0.925101	-0.0748985	1.0749	
6.73315	0.264948	-0.735052	1.73505	
0.711373	0.923454	-0.0765462	1.07655	
4.40593	0.678968	-0.321032	1.32103	
0.535075	0.928013	-0.0719865	1.07199	
0.557018	0.927447	-0.0725534	1.07255	
4.58309	0.651149	-0.348851	1.34885	
3.00828	0.83438	-0.16562	1.16562	
0.841028	0.920072	-0.0799283	1.07993	
0.986868	0.916207	-0.0837927	1.08379	
1.46287	0.90278	-0.0972199	1.09722	
6.22186	0.360458	-0.639542	1.63954	
2.67431	0.854777	-0.145223	1.14522	
0.624931	0.925692	-0.0743079	1.07431	
1.28375	0.908019	-0.0919809	1.09198	
5.19029	0.548262	-0.451738	1.45174	
0.620522	0.925806	-0.074194	1.07419	
0.735891	0.922817	-0.077183	1.07718	
0.877598	0.91911	-0.0808902	1.08089	
4.98996	0.583202	-0.416798	1.4168	
2.99269	0.835441	-0.164559	1.16456	
6.72995	0.26555	-0.73445	1.73445	
0.75367	0.922355	-0.0776454	1.07765	
1.51819	0.901104	-0.0988958	1.0989	
0.520515	0.92839	-0.0716103	1.07161	
0.511669	0.928618	-0.0713817	1.07138	
1.38089	0.905212	-0.0947885	1.09479	
1.90856	0.888266	-0.111734	1.11173	
1.02172	0.915271	-0.0847288	1.08473	
6.52647	0.303665	-0.696335	1.69633	
1.36452	0.90569	-0.09431	1.09431	
0.50836	0.928704	-0.0712962	1.0713	
1.31594	0.907097	-0.092903	1.0929	
4.3906	0.681312	-0.318688	1.31869	
0.672521	0.924461	-0.0755391	1.07554	
4.68622	0.6344	-0.3656	1.3656	
1.42118	0.904024	-0.0959758	1.09598	
7.76674	0.0699902	-0.93001	1.93001	
1.49294	0.901873	-0.0981271	1.09813	
1.71053	0.895022	-0.104978	1.10498	
3.88116	0.751993	-0.248007	1.24801	
0.961428	0.916887	-0.0831127	1.08311	
4.62614	0.644202	-0.355798	1.3558	
1.17436	0.911098	-0.0889022	1.0889	
4.30212	0.694621	-0.305379	1.30538	
1.38457	0.905104	-0.0948965	1.0949	
0.936981	0.917538	-0.0824618	1.08246	
6.99934	0.21492	-0.78508	1.78508	
4.31284	0.693029	-0.306971	1.30697	
2.31569	0.872249	-0.127751	1.12775	
5.63524	0.468453	-0.531547	1.53155	
5.47686	0.49714	-0.50286	1.50286	
1.21746	0.909895	-0.0901055	1.09011	
5.72585	0.451933	-0.548067	1.54807	
