# Values[ATP/ADP ratio]	Values[(2GAPDH+GAPN)/PYK]	Values[GAPDH/(GAPDH +PGK)]	Values[GAPN/(GAPDH +PGK)]	
1.4297	1.00009	8.70014e-005	0.999913	
6.99566	0.844676	-0.155324	1.15532	
5.80136	0.930601	-0.0693991	1.0694	
8.34116	0.703016	-0.296984	1.29698	
3.39628	0.98734	-0.0126604	1.01266	
7.52	0.792876	-0.207124	1.20712	
10.1934	0.485897	-0.514103	1.5141	
2.01379	0.997311	-0.00268889	1.00269	
7.87238	0.755253	-0.244747	1.24475	
1.67038	0.999013	-0.000986682	1.00099	
2.57384	0.993994	-0.00600573	1.00601	
7.40519	0.804713	-0.195287	1.19529	
10.1445	0.491732	-0.508268	1.50827	
1.69024	0.998921	-0.00107939	1.00108	
2.4387	0.994866	-0.00513374	1.00513	
7.22183	0.823085	-0.176915	1.17692	
4.22812	0.976873	-0.0231265	1.02313	
8.44105	0.691654	-0.308346	1.30835	
2.39707	0.995125	-0.00487504	1.00488	
8.10395	0.729699	-0.270301	1.2703	
6.01313	0.919262	-0.0807376	1.08074	
9.18593	0.605302	-0.394698	1.3947	
7.03251	0.841248	-0.158752	1.15875	
2.152	0.996561	-0.00343892	1.00344	
8.67561	0.664738	-0.335262	1.33526	
2.07563	0.996981	-0.00301947	1.00302	
1.42889	1.00009	9.04627e-005	0.99991	
9.74717	0.539022	-0.460978	1.46098	
4.03077	0.979843	-0.0201569	1.02016	
2.53473	0.994252	-0.00574816	1.00575	
7.76968	0.766394	-0.233606	1.23361	
1.77458	0.998519	-0.00148064	1.00148	
6.20199	0.907718	-0.092282	1.09228	
9.05124	0.621083	-0.378917	1.37892	
4.85093	0.964494	-0.0355055	1.03551	
2.42342	0.994962	-0.00503822	1.00504	
4.84119	0.964732	-0.0352676	1.03527	
3.54538	0.98581	-0.0141896	1.01419	
1.94884	0.99765	-0.00234999	1.00235	
8.40971	0.695227	-0.304773	1.30477	
6.50534	0.886284	-0.113716	1.11372	
6.8981	0.853566	-0.146434	1.14643	
5.39689	0.947994	-0.0520059	1.05201	
5.43047	0.946741	-0.0532588	1.05326	
3.45044	0.986798	-0.0132018	1.0132	
1.53559	0.999626	-0.000374338	1.00037	
7.55078	0.789663	-0.210337	1.21034	
8.9155	0.636925	-0.363075	1.36308	
2.62001	0.993684	-0.00631555	1.00632	
1.93589	0.997717	-0.00228344	1.00228	
